Date,Time,Seconds_of_Day,X_ECEF(m),Y_ECEF(m),Z_ECEF(m)
2026/02/07,08:13:30.000,29610.0,1337935.5471,6070317.2071,1427877.5117
2026/02/07,08:14:00.000,29640.0,1337935.5471,6070317.2072,1427877.5117
2026/02/07,08:14:30.000,29670.0,1337935.5469,6070317.2072,1427877.5117
2026/02/07,08:15:00.000,29700.0,1337935.5476,6070317.2077,1427877.5119
2026/02/07,08:15:30.000,29730.0,1337935.5482,6070317.208,1427877.5119
2026/02/07,08:16:00.000,29760.0,1337935.5483,6070317.208,1427877.512
2026/02/07,08:16:30.000,29790.0,1337935.5482,6070317.2079,1427877.512
2026/02/07,08:17:00.000,29820.0,1337935.5482,6070317.2079,1427877.512
2026/02/07,08:17:30.000,29850.0,1337935.5482,6070317.2079,1427877.512
2026/02/07,08:18:00.000,29880.0,1337935.5482,6070317.2079,1427877.512
2026/02/07,08:18:30.000,29910.0,1337935.5483,6070317.2079,1427877.512
2026/02/07,08:19:00.000,29940.0,1337935.5483,6070317.2081,1427877.5119
2026/02/07,08:19:30.000,29970.0,1337935.5486,6070317.2085,1427877.5119
2026/02/07,08:20:00.000,30000.0,1337935.5491,6070317.2088,1427877.512
2026/02/07,08:20:30.000,30030.0,1337935.5498,6070317.2093,1427877.512
2026/02/07,08:21:00.000,30060.0,1337935.55,6070317.2095,1427877.5119
2026/02/07,08:21:30.000,30090.0,1337935.5501,6070317.2096,1427877.5119
2026/02/07,08:22:00.000,30120.0,1337935.5502,6070317.2097,1427877.5119
2026/02/07,08:22:30.000,30150.0,1337935.5502,6070317.2098,1427877.512
2026/02/07,08:23:00.000,30180.0,1337935.5503,6070317.2098,1427877.512
2026/02/07,08:23:30.000,30210.0,1337935.5503,6070317.2098,1427877.512
2026/02/07,08:24:00.000,30240.0,1337935.5504,6070317.2098,1427877.512
2026/02/07,08:24:30.000,30270.0,1337935.5505,6070317.2098,1427877.512
2026/02/07,08:25:00.000,30300.0,1337935.5508,6070317.2099,1427877.5121
2026/02/07,08:25:30.000,30330.0,1337935.5511,6070317.2104,1427877.5123
2026/02/07,08:26:00.000,30360.0,1337935.551,6070317.2105,1427877.5123
2026/02/07,08:26:30.000,30390.0,1337935.5509,6070317.2105,1427877.5124
2026/02/07,08:27:00.000,30420.0,1337935.5509,6070317.2105,1427877.5124
2026/02/07,08:27:30.000,30450.0,1337935.5508,6070317.2105,1427877.5124
2026/02/07,08:28:00.000,30480.0,1337935.5509,6070317.2106,1427877.5124
2026/02/07,08:28:30.000,30510.0,1337935.551,6070317.2107,1427877.5124
2026/02/07,08:29:00.000,30540.0,1337935.5513,6070317.2109,1427877.5124
2026/02/07,08:29:30.000,30570.0,1337935.552,6070317.2114,1427877.5125
2026/02/07,08:30:00.000,30600.0,1337935.5525,6070317.2119,1427877.5127
2026/02/07,08:30:30.000,30630.0,1337935.5531,6070317.2124,1427877.5127
2026/02/07,08:31:00.000,30660.0,1337935.5531,6070317.2124,1427877.5127
2026/02/07,08:31:30.000,30690.0,1337935.553,6070317.2123,1427877.5127
2026/02/07,08:32:00.000,30720.0,1337935.553,6070317.2123,1427877.5127
2026/02/07,08:32:30.000,30750.0,1337935.5529,6070317.2123,1427877.5127
2026/02/07,08:33:00.000,30780.0,1337935.5528,6070317.2122,1427877.5126
2026/02/07,08:33:30.000,30810.0,1337935.5526,6070317.212,1427877.5126
2026/02/07,08:34:00.000,30840.0,1337935.5525,6070317.2118,1427877.5126
2026/02/07,08:34:30.000,30870.0,1337935.5524,6070317.2115,1427877.5126
2026/02/07,08:35:00.000,30900.0,1337935.553,6070317.212,1427877.5128
2026/02/07,08:35:30.000,30930.0,1337935.5533,6070317.2124,1427877.5129
2026/02/07,08:36:00.000,30960.0,1337935.5535,6070317.2126,1427877.513
2026/02/07,08:36:30.000,30990.0,1337935.5535,6070317.2127,1427877.513
2026/02/07,08:37:00.000,31020.0,1337935.5536,6070317.2127,1427877.513
2026/02/07,08:37:30.000,31050.0,1337935.5537,6070317.2128,1427877.513
2026/02/07,08:38:00.000,31080.0,1337935.5537,6070317.2128,1427877.513
2026/02/07,08:38:30.000,31110.0,1337935.5539,6070317.2129,1427877.513
2026/02/07,08:39:00.000,31140.0,1337935.5542,6070317.2132,1427877.513
2026/02/07,08:39:30.000,31170.0,1337935.5546,6070317.2134,1427877.5131
2026/02/07,08:40:00.000,31200.0,1337935.5555,6070317.2141,1427877.5132
2026/02/07,08:40:30.000,31230.0,1337935.5558,6070317.2144,1427877.5133
2026/02/07,08:41:00.000,31260.0,1337935.5558,6070317.2144,1427877.5133
2026/02/07,08:41:30.000,31290.0,1337935.5558,6070317.2143,1427877.5133
2026/02/07,08:42:00.000,31320.0,1337935.5557,6070317.2142,1427877.5133
2026/02/07,08:42:30.000,31350.0,1337935.5557,6070317.2142,1427877.5133
2026/02/07,08:43:00.000,31380.0,1337935.5557,6070317.2141,1427877.5133
2026/02/07,08:43:30.000,31410.0,1337935.5557,6070317.2141,1427877.5133
2026/02/07,08:44:00.000,31440.0,1337935.5557,6070317.214,1427877.5133
2026/02/07,08:44:30.000,31470.0,1337935.5559,6070317.2141,1427877.5134
2026/02/07,08:45:00.000,31500.0,1337935.5563,6070317.2144,1427877.5135
2026/02/07,08:45:30.000,31530.0,1337935.5559,6070317.214,1427877.5133
2026/02/07,08:46:00.000,31560.0,1337935.5555,6070317.2135,1427877.5132
2026/02/07,08:46:30.000,31590.0,1337935.5552,6070317.2133,1427877.5131
2026/02/07,08:47:00.000,31620.0,1337935.5551,6070317.2131,1427877.5131
2026/02/07,08:47:30.000,31650.0,1337935.555,6070317.213,1427877.513
2026/02/07,08:48:00.000,31680.0,1337935.5548,6070317.2129,1427877.513
2026/02/07,08:48:30.000,31710.0,1337935.5546,6070317.2126,1427877.5129
2026/02/07,08:49:00.000,31740.0,1337935.5544,6070317.2123,1427877.5128
2026/02/07,08:49:30.000,31770.0,1337935.5542,6070317.2121,1427877.5128
2026/02/07,08:50:00.000,31800.0,1337935.5544,6070317.2122,1427877.5129
2026/02/07,08:50:30.000,31830.0,1337935.5546,6070317.2122,1427877.513
2026/02/07,08:51:00.000,31860.0,1337935.5545,6070317.2121,1427877.513
2026/02/07,08:51:30.000,31890.0,1337935.5544,6070317.2119,1427877.5129
2026/02/07,08:52:00.000,31920.0,1337935.5542,6070317.2118,1427877.5129
2026/02/07,08:52:30.000,31950.0,1337935.5541,6070317.2117,1427877.5129
2026/02/07,08:53:00.000,31980.0,1337935.554,6070317.2117,1427877.5129
2026/02/07,08:53:30.000,32010.0,1337935.554,6070317.2117,1427877.5129
2026/02/07,08:54:00.000,32040.0,1337935.554,6070317.2116,1427877.5129
2026/02/07,08:54:30.000,32070.0,1337935.5539,6070317.2118,1427877.513
2026/02/07,08:55:00.000,32100.0,1337935.5548,6070317.2129,1427877.5134
2026/02/07,08:55:30.000,32130.0,1337935.5552,6070317.2136,1427877.5136
2026/02/07,08:56:00.000,32160.0,1337935.5552,6070317.2138,1427877.5137
2026/02/07,08:56:30.000,32190.0,1337935.5552,6070317.2137,1427877.5137
2026/02/07,08:57:00.000,32220.0,1337935.5551,6070317.2137,1427877.5137
2026/02/07,08:57:30.000,32250.0,1337935.5551,6070317.2137,1427877.5137
2026/02/07,08:58:00.000,32280.0,1337935.5551,6070317.2136,1427877.5137
2026/02/07,08:58:30.000,32310.0,1337935.5551,6070317.2138,1427877.5138
2026/02/07,08:59:00.000,32340.0,1337935.5553,6070317.2143,1427877.5139
2026/02/07,08:59:30.000,32370.0,1337935.5556,6070317.2147,1427877.514
2026/02/07,09:00:00.000,32400.0,1337935.5567,6070317.2156,1427877.5143
2026/02/07,09:00:30.000,32430.0,1337935.5573,6070317.2162,1427877.5145
2026/02/07,09:01:00.000,32460.0,1337935.5576,6070317.2166,1427877.5146
2026/02/07,09:01:30.000,32490.0,1337935.5578,6070317.2167,1427877.5146
2026/02/07,09:02:00.000,32520.0,1337935.5579,6070317.2169,1427877.5147
2026/02/07,09:02:30.000,32550.0,1337935.5579,6070317.2169,1427877.5147
2026/02/07,09:03:00.000,32580.0,1337935.558,6070317.2171,1427877.5147
2026/02/07,09:03:30.000,32610.0,1337935.5581,6070317.2173,1427877.5147
2026/02/07,09:04:00.000,32640.0,1337935.5585,6070317.2179,1427877.5149
2026/02/07,09:04:30.000,32670.0,1337935.5587,6070317.2186,1427877.5151
2026/02/07,09:05:00.000,32700.0,1337935.5593,6070317.2196,1427877.5155
2026/02/07,09:05:30.000,32730.0,1337935.5598,6070317.2204,1427877.5158
2026/02/07,09:06:00.000,32760.0,1337935.56,6070317.2206,1427877.5158
2026/02/07,09:06:30.000,32790.0,1337935.56,6070317.2207,1427877.5159
2026/02/07,09:07:00.000,32820.0,1337935.5602,6070317.2209,1427877.5159
2026/02/07,09:07:30.000,32850.0,1337935.5602,6070317.221,1427877.5159
2026/02/07,09:08:00.000,32880.0,1337935.5603,6070317.221,1427877.5159
2026/02/07,09:08:30.000,32910.0,1337935.5604,6070317.2212,1427877.516
2026/02/07,09:09:00.000,32940.0,1337935.5605,6070317.2212,1427877.516
2026/02/07,09:09:30.000,32970.0,1337935.561,6070317.2214,1427877.5161
2026/02/07,09:10:00.000,33000.0,1337935.5616,6070317.2216,1427877.5161
2026/02/07,09:10:30.000,33030.0,1337935.5617,6070317.2221,1427877.5163
2026/02/07,09:11:00.000,33060.0,1337935.5618,6070317.2224,1427877.5164
2026/02/07,09:11:30.000,33090.0,1337935.5618,6070317.2224,1427877.5164
2026/02/07,09:12:00.000,33120.0,1337935.5618,6070317.2224,1427877.5164
2026/02/07,09:12:30.000,33150.0,1337935.5618,6070317.2224,1427877.5164
2026/02/07,09:13:00.000,33180.0,1337935.5618,6070317.2224,1427877.5164
2026/02/07,09:13:30.000,33210.0,1337935.5619,6070317.2225,1427877.5164
2026/02/07,09:14:00.000,33240.0,1337935.562,6070317.2227,1427877.5164
2026/02/07,09:14:30.000,33270.0,1337935.5624,6070317.2234,1427877.5166
2026/02/07,09:15:00.000,33300.0,1337935.5632,6070317.2251,1427877.5173
2026/02/07,09:15:30.000,33330.0,1337935.5631,6070317.2254,1427877.5175
2026/02/07,09:16:00.000,33360.0,1337935.563,6070317.2254,1427877.5175
2026/02/07,09:16:30.000,33390.0,1337935.563,6070317.2254,1427877.5175
2026/02/07,09:17:00.000,33420.0,1337935.563,6070317.2255,1427877.5175
2026/02/07,09:17:30.000,33450.0,1337935.563,6070317.2255,1427877.5175
2026/02/07,09:18:00.000,33480.0,1337935.5629,6070317.2255,1427877.5175
2026/02/07,09:18:30.000,33510.0,1337935.5629,6070317.2254,1427877.5175
2026/02/07,09:19:00.000,33540.0,1337935.5629,6070317.2252,1427877.5175
2026/02/07,09:19:30.000,33570.0,1337935.5629,6070317.2248,1427877.5174
2026/02/07,09:20:00.000,33600.0,1337935.5635,6070317.2254,1427877.5177
2026/02/07,09:20:30.000,33630.0,1337935.5637,6070317.2257,1427877.5178
2026/02/07,09:21:00.000,33660.0,1337935.5637,6070317.2257,1427877.5178
2026/02/07,09:21:30.000,33690.0,1337935.5637,6070317.2258,1427877.5178
2026/02/07,09:22:00.000,33720.0,1337935.5638,6070317.2258,1427877.5179
2026/02/07,09:22:30.000,33750.0,1337935.5638,6070317.2259,1427877.5179
2026/02/07,09:23:00.000,33780.0,1337935.5638,6070317.2259,1427877.5179
2026/02/07,09:23:30.000,33810.0,1337935.5639,6070317.2259,1427877.5179
2026/02/07,09:24:00.000,33840.0,1337935.5639,6070317.2258,1427877.5178
2026/02/07,09:24:30.000,33870.0,1337935.5642,6070317.2259,1427877.5178
2026/02/07,09:25:00.000,33900.0,1337935.565,6070317.2271,1427877.5182
2026/02/07,09:25:30.000,33930.0,1337935.5652,6070317.2272,1427877.5183
2026/02/07,09:26:00.000,33960.0,1337935.5653,6070317.2272,1427877.5183
2026/02/07,09:26:30.000,33990.0,1337935.5654,6070317.2272,1427877.5183
2026/02/07,09:27:00.000,34020.0,1337935.5654,6070317.2272,1427877.5183
2026/02/07,09:27:30.000,34050.0,1337935.5654,6070317.2272,1427877.5183
2026/02/07,09:28:00.000,34080.0,1337935.5655,6070317.2273,1427877.5183
2026/02/07,09:28:30.000,34110.0,1337935.5655,6070317.2273,1427877.5183
2026/02/07,09:29:00.000,34140.0,1337935.5656,6070317.2274,1427877.5183
2026/02/07,09:29:30.000,34170.0,1337935.5659,6070317.2276,1427877.5184
2026/02/07,09:30:00.000,34200.0,1337935.5662,6070317.2285,1427877.5188
2026/02/07,09:30:30.000,34230.0,1337935.5663,6070317.2287,1427877.5189
2026/02/07,09:31:00.000,34260.0,1337935.5664,6070317.2288,1427877.5189
2026/02/07,09:31:30.000,34290.0,1337935.5664,6070317.2288,1427877.5189
2026/02/07,09:32:00.000,34320.0,1337935.5664,6070317.2289,1427877.5189
2026/02/07,09:32:30.000,34350.0,1337935.5664,6070317.2289,1427877.5189
2026/02/07,09:33:00.000,34380.0,1337935.5664,6070317.2289,1427877.5189
2026/02/07,09:33:30.000,34410.0,1337935.5664,6070317.2289,1427877.5189
2026/02/07,09:34:00.000,34440.0,1337935.5664,6070317.229,1427877.5189
2026/02/07,09:34:30.000,34470.0,1337935.5665,6070317.2293,1427877.5188
2026/02/07,09:35:00.000,34500.0,1337935.5668,6070317.2301,1427877.5191
2026/02/07,09:35:30.000,34530.0,1337935.567,6070317.2303,1427877.5192
2026/02/07,09:36:00.000,34560.0,1337935.567,6070317.2303,1427877.5192
2026/02/07,09:36:30.000,34590.0,1337935.5671,6070317.2304,1427877.5192
2026/02/07,09:37:00.000,34620.0,1337935.5671,6070317.2304,1427877.5192
2026/02/07,09:37:30.000,34650.0,1337935.5671,6070317.2304,1427877.5192
2026/02/07,09:38:00.000,34680.0,1337935.5671,6070317.2304,1427877.5192
2026/02/07,09:38:30.000,34710.0,1337935.5672,6070317.2305,1427877.5192
2026/02/07,09:39:00.000,34740.0,1337935.5673,6070317.2306,1427877.5192
2026/02/07,09:39:30.000,34770.0,1337935.5674,6070317.2309,1427877.5192
2026/02/07,09:40:00.000,34800.0,1337935.5679,6070317.2318,1427877.5195
2026/02/07,09:40:30.000,34830.0,1337935.5681,6070317.2321,1427877.5196
2026/02/07,09:41:00.000,34860.0,1337935.5681,6070317.2322,1427877.5196
2026/02/07,09:41:30.000,34890.0,1337935.5681,6070317.2322,1427877.5197
2026/02/07,09:42:00.000,34920.0,1337935.5681,6070317.2322,1427877.5197
2026/02/07,09:42:30.000,34950.0,1337935.5681,6070317.2322,1427877.5197
2026/02/07,09:43:00.000,34980.0,1337935.5681,6070317.2322,1427877.5197
2026/02/07,09:43:30.000,35010.0,1337935.5681,6070317.2322,1427877.5197
2026/02/07,09:44:00.000,35040.0,1337935.5681,6070317.2324,1427877.5197
2026/02/07,09:44:30.000,35070.0,1337935.5682,6070317.2327,1427877.5198
2026/02/07,09:45:00.000,35100.0,1337935.5685,6070317.2334,1427877.5201
2026/02/07,09:45:30.000,35130.0,1337935.5687,6070317.2335,1427877.5202
2026/02/07,09:46:00.000,35160.0,1337935.5688,6070317.2336,1427877.5202
2026/02/07,09:46:30.000,35190.0,1337935.5688,6070317.2336,1427877.5202
2026/02/07,09:47:00.000,35220.0,1337935.5688,6070317.2336,1427877.5202
2026/02/07,09:47:30.000,35250.0,1337935.5688,6070317.2336,1427877.5202
2026/02/07,09:48:00.000,35280.0,1337935.5688,6070317.2336,1427877.5202
2026/02/07,09:48:30.000,35310.0,1337935.5688,6070317.2337,1427877.5202
2026/02/07,09:49:00.000,35340.0,1337935.5688,6070317.2337,1427877.5203
2026/02/07,09:49:30.000,35370.0,1337935.5688,6070317.2339,1427877.5203
2026/02/07,09:50:00.000,35400.0,1337935.5687,6070317.2345,1427877.5205
2026/02/07,09:50:30.000,35430.0,1337935.5685,6070317.2346,1427877.5206
2026/02/07,09:51:00.000,35460.0,1337935.5684,6070317.2346,1427877.5206
2026/02/07,09:51:30.000,35490.0,1337935.5684,6070317.2347,1427877.5205
2026/02/07,09:52:00.000,35520.0,1337935.5684,6070317.2347,1427877.5205
2026/02/07,09:52:30.000,35550.0,1337935.5684,6070317.2347,1427877.5205
2026/02/07,09:53:00.000,35580.0,1337935.5684,6070317.2347,1427877.5206
2026/02/07,09:53:30.000,35610.0,1337935.5684,6070317.2347,1427877.5206
2026/02/07,09:54:00.000,35640.0,1337935.5684,6070317.2348,1427877.5206
2026/02/07,09:54:30.000,35670.0,1337935.5682,6070317.2351,1427877.5206
2026/02/07,09:55:00.000,35700.0,1337935.5682,6070317.2358,1427877.5209
2026/02/07,09:55:30.000,35730.0,1337935.5682,6070317.2359,1427877.5209
2026/02/07,09:56:00.000,35760.0,1337935.5682,6070317.236,1427877.521
2026/02/07,09:56:30.000,35790.0,1337935.5683,6070317.236,1427877.521
2026/02/07,09:57:00.000,35820.0,1337935.5684,6070317.236,1427877.521
2026/02/07,09:57:30.000,35850.0,1337935.5684,6070317.236,1427877.521
2026/02/07,09:58:00.000,35880.0,1337935.5685,6070317.236,1427877.521
2026/02/07,09:58:30.000,35910.0,1337935.5686,6070317.2361,1427877.521
2026/02/07,09:59:00.000,35940.0,1337935.5687,6070317.2361,1427877.5211
2026/02/07,09:59:30.000,35970.0,1337935.5688,6070317.2363,1427877.5211
2026/02/07,10:00:00.000,36000.0,1337935.5693,6070317.2369,1427877.5212
2026/02/07,10:00:30.000,36030.0,1337935.5693,6070317.2371,1427877.5213
2026/02/07,10:01:00.000,36060.0,1337935.5693,6070317.2372,1427877.5213
2026/02/07,10:01:30.000,36090.0,1337935.5693,6070317.2372,1427877.5213
2026/02/07,10:02:00.000,36120.0,1337935.5693,6070317.2372,1427877.5214
2026/02/07,10:02:30.000,36150.0,1337935.5694,6070317.2372,1427877.5214
2026/02/07,10:03:00.000,36180.0,1337935.5694,6070317.2373,1427877.5214
2026/02/07,10:03:30.000,36210.0,1337935.5695,6070317.2373,1427877.5214
2026/02/07,10:04:00.000,36240.0,1337935.5696,6070317.2373,1427877.5214
2026/02/07,10:04:30.000,36270.0,1337935.5697,6070317.2375,1427877.5214
2026/02/07,10:05:00.000,36300.0,1337935.57,6070317.2381,1427877.5215
2026/02/07,10:05:30.000,36330.0,1337935.5699,6070317.2384,1427877.5216
2026/02/07,10:06:00.000,36360.0,1337935.57,6070317.2385,1427877.5216
2026/02/07,10:06:30.000,36390.0,1337935.5699,6070317.2385,1427877.5216
2026/02/07,10:07:00.000,36420.0,1337935.5699,6070317.2385,1427877.5216
2026/02/07,10:07:30.000,36450.0,1337935.5699,6070317.2385,1427877.5216
2026/02/07,10:08:00.000,36480.0,1337935.5698,6070317.2385,1427877.5216
2026/02/07,10:08:30.000,36510.0,1337935.5697,6070317.2385,1427877.5216
2026/02/07,10:09:00.000,36540.0,1337935.5697,6070317.2385,1427877.5216
2026/02/07,10:09:30.000,36570.0,1337935.5696,6070317.2387,1427877.5217
2026/02/07,10:10:00.000,36600.0,1337935.5697,6070317.2393,1427877.5218
2026/02/07,10:10:30.000,36630.0,1337935.5702,6070317.2395,1427877.5219
2026/02/07,10:11:00.000,36660.0,1337935.5703,6070317.2396,1427877.5219
2026/02/07,10:11:30.000,36690.0,1337935.5703,6070317.2396,1427877.5219
2026/02/07,10:12:00.000,36720.0,1337935.5703,6070317.2397,1427877.5219
2026/02/07,10:12:30.000,36750.0,1337935.5704,6070317.2397,1427877.5219
2026/02/07,10:13:00.000,36780.0,1337935.5704,6070317.2397,1427877.5219
2026/02/07,10:13:30.000,36810.0,1337935.5703,6070317.2397,1427877.5219
2026/02/07,10:14:00.000,36840.0,1337935.5703,6070317.2398,1427877.5219
2026/02/07,10:14:30.000,36870.0,1337935.5704,6070317.2399,1427877.522
2026/02/07,10:15:00.000,36900.0,1337935.5705,6070317.2406,1427877.5222
2026/02/07,10:15:30.000,36930.0,1337935.5705,6070317.2407,1427877.5222
2026/02/07,10:16:00.000,36960.0,1337935.5705,6070317.2408,1427877.5222
2026/02/07,10:16:30.000,36990.0,1337935.5705,6070317.2408,1427877.5222
2026/02/07,10:17:00.000,37020.0,1337935.5705,6070317.2408,1427877.5222
2026/02/07,10:17:30.000,37050.0,1337935.5705,6070317.2408,1427877.5222
2026/02/07,10:18:00.000,37080.0,1337935.5705,6070317.2408,1427877.5222
2026/02/07,10:18:30.000,37110.0,1337935.5706,6070317.2407,1427877.5222
2026/02/07,10:19:00.000,37140.0,1337935.5706,6070317.2407,1427877.5221
2026/02/07,10:19:30.000,37170.0,1337935.5705,6070317.2407,1427877.5222
2026/02/07,10:20:00.000,37200.0,1337935.5706,6070317.2409,1427877.5222
2026/02/07,10:20:30.000,37230.0,1337935.5706,6070317.241,1427877.5223
2026/02/07,10:21:00.000,37260.0,1337935.5706,6070317.241,1427877.5223
2026/02/07,10:21:30.000,37290.0,1337935.5706,6070317.241,1427877.5223
2026/02/07,10:22:00.000,37320.0,1337935.5706,6070317.241,1427877.5223
2026/02/07,10:22:30.000,37350.0,1337935.5706,6070317.241,1427877.5223
2026/02/07,10:23:00.000,37380.0,1337935.5706,6070317.241,1427877.5223
2026/02/07,10:23:30.000,37410.0,1337935.5706,6070317.241,1427877.5223
2026/02/07,10:24:00.000,37440.0,1337935.5707,6070317.241,1427877.5223
2026/02/07,10:24:30.000,37470.0,1337935.5708,6070317.241,1427877.5223
2026/02/07,10:25:00.000,37500.0,1337935.571,6070317.2412,1427877.5224
2026/02/07,10:25:30.000,37530.0,1337935.5711,6070317.2412,1427877.5224
2026/02/07,10:26:00.000,37560.0,1337935.5711,6070317.2411,1427877.5223
2026/02/07,10:26:30.000,37590.0,1337935.5712,6070317.2411,1427877.5223
2026/02/07,10:27:00.000,37620.0,1337935.5713,6070317.2411,1427877.5223
2026/02/07,10:27:30.000,37650.0,1337935.5713,6070317.2411,1427877.5223
2026/02/07,10:28:00.000,37680.0,1337935.5713,6070317.2411,1427877.5223
2026/02/07,10:28:30.000,37710.0,1337935.5713,6070317.2411,1427877.5223
2026/02/07,10:29:00.000,37740.0,1337935.5713,6070317.2411,1427877.5223
2026/02/07,10:29:30.000,37770.0,1337935.5712,6070317.2412,1427877.5224
2026/02/07,10:30:00.000,37800.0,1337935.5712,6070317.2414,1427877.5224
2026/02/07,10:30:30.000,37830.0,1337935.5712,6070317.2414,1427877.5224
2026/02/07,10:31:00.000,37860.0,1337935.5712,6070317.2414,1427877.5224
2026/02/07,10:31:30.000,37890.0,1337935.5711,6070317.2414,1427877.5224
2026/02/07,10:32:00.000,37920.0,1337935.5711,6070317.2414,1427877.5224
2026/02/07,10:32:30.000,37950.0,1337935.5711,6070317.2414,1427877.5224
2026/02/07,10:33:00.000,37980.0,1337935.5711,6070317.2415,1427877.5224
2026/02/07,10:33:30.000,38010.0,1337935.5711,6070317.2415,1427877.5224
2026/02/07,10:34:00.000,38040.0,1337935.571,6070317.2416,1427877.5225
2026/02/07,10:34:30.000,38070.0,1337935.5706,6070317.242,1427877.5226
2026/02/07,10:35:00.000,38100.0,1337935.5704,6070317.2424,1427877.5227
2026/02/07,10:35:30.000,38130.0,1337935.5705,6070317.2424,1427877.5227
2026/02/07,10:36:00.000,38160.0,1337935.5705,6070317.2424,1427877.5227
2026/02/07,10:36:30.000,38190.0,1337935.5705,6070317.2424,1427877.5227
2026/02/07,10:37:00.000,38220.0,1337935.5706,6070317.2424,1427877.5227
2026/02/07,10:37:30.000,38250.0,1337935.5706,6070317.2424,1427877.5227
2026/02/07,10:38:00.000,38280.0,1337935.5706,6070317.2424,1427877.5227
2026/02/07,10:38:30.000,38310.0,1337935.5706,6070317.2424,1427877.5227
2026/02/07,10:39:00.000,38340.0,1337935.5706,6070317.2424,1427877.5227
2026/02/07,10:39:30.000,38370.0,1337935.5707,6070317.2423,1427877.5227
2026/02/07,10:40:00.000,38400.0,1337935.5707,6070317.2424,1427877.5228
